record_id,institution_id,department,course_id,faculty_id,semester,course_level,class_size,attendance_rate,student_engagement_score,lms_login_frequency,learning_material_views,assignment_submission_rate,assignment_average_score,quiz_average_score,midterm_exam_score,final_exam_score,course_completion_rate,discussion_forum_activity,student_question_count,faculty_response_time_hr,feedback_submission_rate,course_evaluation_score,teaching_material_quality,lecture_delivery_score,interactive_teaching_score,practical_session_score,assessment_fairness_score,curriculum_coverage_pct,technology_usage_score,student_satisfaction_score,faculty_experience_years,faculty_training_hours,peer_review_score,classroom_interaction_rate,academic_support_sessions,learning_outcome_achievement,instructional_effectiveness_score,overall_teaching_index,teaching_quality_level
9577,INST_04,Mechanical Engineering,COURSE_121,FAC_0355,Semester 1,Undergraduate,123,91.19,47.34,89,419,63.47,43.04,45.98,78.63,40.1,64.03,214,0,4.17,76.85,2.6,81.93,81.71,83.38,67.52,77.65,97.94,20.08,62.32,30,16.58,4.12,88.46,10,99.89,78.48,59.28,Average
9087,INST_17,Economics,COURSE_078,FAC_0274,Semester 3,Doctoral,29,68.37,90.58,98,113,86.62,32.91,38.41,84.03,86.8,62.68,186,69,29,53.54,2,57.79,49.34,96.63,59.54,91.75,61.02,32.3,45.93,13,72.4,3.57,21.88,39,57.78,57.36,99.57,Average
13117,INST_09,Biotechnology,COURSE_089,FAC_0406,Semester 1,Doctoral,158,96.08,99.88,91,46,57.03,33.43,89.54,91.21,94.35,58.31,142,11,11.39,83.79,2.46,92.69,86.46,73.35,82.59,64.68,80.26,88.26,86.8,10,53.94,1.68,62.7,44,52.43,59.92,36.26,Good
8648,INST_08,Civil Engineering,COURSE_153,FAC_0020,Semester 1,Doctoral,75,98.77,67.67,150,304,87.61,60.86,64.35,29.33,31.57,61.13,121,3,41.99,65.3,2.63,74.66,51.89,77.75,34.35,41.53,82.03,51.49,39.42,7,37.14,2.44,42.97,0,74.51,96.97,51.69,Average
6620,INST_16,Biotechnology,COURSE_131,FAC_0505,Semester 2,Doctoral,160,87.57,74.8,15,269,69.75,39.63,59.9,41.46,76.96,58.59,36,37,28.88,60.91,2.26,53.02,75.59,62.69,99.27,44.18,87.64,52.24,33.92,19,75.76,1.91,78.87,28,54.31,73.76,90.22,Average
13972,INST_05,Electronics,COURSE_124,FAC_0210,Semester 1,Doctoral,123,62.65,85.34,11,74,46.94,55.7,51.18,51.53,90.39,48.74,45,58,31.74,85.49,2.23,67.94,51.1,80.87,53.28,64.09,93.73,79.21,66.8,19,20.46,4.51,75.16,50,50.09,73.42,57.08,Average
9274,INST_13,Civil Engineering,COURSE_028,FAC_0364,Semester 4,Postgraduate,124,86.34,77.25,133,50,53.1,86.6,95.4,85.76,95.62,65.46,40,44,20.54,48.52,1.59,59.01,98.47,42.71,55.06,47.12,61.71,74.83,78.97,25,51.82,2.22,84.46,44,80.1,48.59,34.56,Average
3710,INST_19,Biotechnology,COURSE_087,FAC_0233,Semester 2,Undergraduate,106,85.08,59.17,109,379,90.04,36.98,36.57,49.47,45.7,40.4,216,66,25.67,57.61,4.83,88.74,45.87,69.54,31.36,52.23,99.17,39.16,63,6,24.77,2.98,96.63,32,60.28,36.07,49.65,Average
14387,INST_13,Biotechnology,COURSE_055,FAC_0447,Semester 3,Postgraduate,41,94.1,43.45,41,468,48.63,46.46,95.16,71.35,42.74,89.29,297,57,28.97,40.14,2.7,88.95,96.49,90.46,90.32,42.97,81.82,51.98,80.94,25,21.9,2.91,72.6,8,63.58,90.25,42.57,Average
4850,INST_12,Information Technology,COURSE_013,FAC_0186,Semester 3,Doctoral,87,77.14,64.87,21,91,71.84,81.36,73.84,66.57,66.11,72.74,36,66,65.63,45.6,1.69,78.72,54.97,62.73,66.41,76.81,62.99,31.52,98.23,12,10.39,4.24,45.34,43,44.5,83.75,53.14,Good
4749,INST_04,Computer Science,COURSE_072,FAC_0517,Semester 4,Undergraduate,156,62.03,60.48,37,163,70.48,96.74,70.58,26.15,80.77,70.64,115,25,45.11,72.8,4.01,45.42,74.23,67.86,50.34,70.78,74.02,45.08,30.57,26,48.88,4.64,97.52,18,83,96.29,34.58,Good
4269,INST_11,Mathematics,COURSE_080,FAC_0596,Semester 2,Undergraduate,23,60.52,94,91,453,80.73,76.03,74.06,52.05,86.04,60.56,85,77,46.78,28.52,4.72,95.29,71.35,67.64,98.83,91.44,87.45,50.41,70.93,24,96.43,1.5,59.63,2,95.31,38.65,84.85,Good
11715,INST_07,Electronics,COURSE_086,FAC_0132,Semester 3,Doctoral,95,79.91,38.73,56,193,45.94,52.24,36.98,88.32,96.86,52.85,220,1,37.42,94.21,2.38,72.2,65.44,64.4,35.96,42.49,93.96,63.22,57.4,31,12.7,2.82,49.82,16,79.2,98.74,71.56,Average
12327,INST_20,Civil Engineering,COURSE_144,FAC_0012,Semester 4,Postgraduate,42,75.2,77.7,98,75,68.93,87.54,63.42,26.25,84.18,67.56,71,13,41.99,81.18,2.44,81.02,80.12,86.58,30.44,69.88,89.16,60.08,77.68,5,36.3,4.54,41.83,42,61.76,78.78,53.07,Good
11795,INST_16,Mathematics,COURSE_152,FAC_0273,Semester 3,Postgraduate,149,99.37,64.31,60,89,62.54,85.92,90.33,38.87,78.17,77.33,192,19,9.34,43.39,1.04,68.22,74.55,37.52,76.94,44.42,78.06,80.64,53.67,11,82.84,4.55,52.22,47,86.98,81.96,53.86,Good
14821,INST_08,Mathematics,COURSE_017,FAC_0595,Semester 3,Postgraduate,50,71.77,87.66,115,63,67.07,70.52,93.97,40.64,46.67,55.95,153,29,44.86,38.11,3.08,79.2,56.96,89.92,34.29,57.56,78.25,93.16,61.56,16,35.75,3.95,29.43,47,57.73,89.3,66.86,Average
8906,INST_16,Biotechnology,COURSE_090,FAC_0227,Semester 1,Postgraduate,98,70.85,67.02,87,357,97.2,66.99,41.65,80.85,66.54,53.02,127,74,10.11,85.78,3.18,56.16,59.75,77.72,79.87,59.26,89.46,60.42,46.62,27,0.63,2.8,41.45,28,89.49,54.52,88.7,Good
4187,INST_20,Business Administration,COURSE_043,FAC_0112,Semester 2,Doctoral,86,94.37,66.68,136,372,64.69,80.56,52.1,71.27,44.21,46.93,126,79,11.49,45.78,3.76,81.09,69.4,74.52,96.05,86.81,65.94,62.12,32.57,35,93.6,2.26,33.06,20,92.21,81.87,36.22,Average
10407,INST_16,Civil Engineering,COURSE_112,FAC_0119,Semester 1,Postgraduate,56,80.26,46.65,13,351,94.08,82.32,92.02,65.4,73.45,50.41,203,12,33.2,36.3,3.14,81.83,61.12,97.76,56.94,48.24,75.92,41.71,41.5,5,80.27,1.26,73.07,49,82.39,85.96,35.36,Average
5302,INST_08,Mathematics,COURSE_040,FAC_0224,Semester 3,Doctoral,113,68.44,90.13,59,207,90.91,45.09,88.47,84.47,90.39,88.4,188,77,70.47,32.39,3.06,53.02,69.52,38.38,88.26,74.84,86.67,21.66,40.09,30,89.76,4.81,33.45,23,97.91,89.89,97.99,Average
2924,INST_18,Electrical Engineering,COURSE_136,FAC_0010,Semester 1,Undergraduate,81,85.27,47,48,81,97.21,85.43,90.19,66.38,35.27,63.4,86,64,32.02,91.74,2.26,95.97,45.09,71.91,78.77,94.37,71.84,34.54,63.15,9,0.11,1.2,80.23,17,76.58,62.5,82.14,Average
6589,INST_09,Electronics,COURSE_107,FAC_0527,Semester 2,Undergraduate,99,97.59,98.21,92,265,88.99,90.76,30.41,46.19,58.94,69.66,187,76,30.99,88.03,4.96,42.15,63.06,91.66,90.82,46.84,62.47,23.81,62.59,2,76.62,2.85,54.41,44,42.92,62.52,35.7,Good
1811,INST_18,Computer Science,COURSE_143,FAC_0514,Semester 1,Doctoral,125,59.61,71.38,14,97,82.82,63.55,92.1,96.89,76.58,50.34,269,59,22.39,48.71,1.97,42.85,99.91,48.03,98.76,45.61,93.11,93.31,54.5,14,118.93,4.18,36.73,27,49.91,68.67,98.31,Good
3487,INST_08,Physics,COURSE_048,FAC_0584,Semester 2,Doctoral,110,76.62,70.73,94,220,49.32,46.47,91.28,68.77,98.48,46.07,213,59,9.15,25.6,4.95,84.26,99.93,45.93,89.56,72.91,84.16,46.87,48.67,10,4.09,4.06,91.55,38,61.73,73.08,51.79,Average
7420,INST_20,Business Administration,COURSE_029,FAC_0318,Semester 1,Undergraduate,25,65.46,84.98,43,120,59.89,99.6,87.99,46.46,61.51,98.39,228,72,22.47,43.2,2.57,41.4,95.43,74.68,80.79,66.08,87.08,60.39,56.18,25,7.82,2.85,75.1,9,46.43,87.24,97.28,Good
3142,INST_02,Economics,COURSE_144,FAC_0208,Semester 1,Doctoral,83,62.09,70.12,12,161,69.76,54.66,56.1,51.18,65.31,57.7,261,46,1.6,36.28,3.48,71.79,45.88,46.51,86.31,80.77,99.46,51.92,67.58,14,4.67,2.95,84.84,10,88.83,94.5,44.26,Average
10020,INST_04,Mathematics,COURSE_067,FAC_0435,Semester 1,Undergraduate,119,71.1,70.99,65,85,74.03,95.8,46.33,44.51,79.38,93.37,165,51,56.04,90.19,3.6,92.86,60.98,70.92,36.2,65.4,69.48,64.6,78.96,3,101.84,3.06,63,43,46.18,49.5,86.54,Average
9348,INST_18,Chemistry,COURSE_171,FAC_0414,Semester 4,Undergraduate,136,99.56,56.97,9,484,56.54,39.38,83.39,85.27,26.58,67.26,281,9,10.91,58.95,2.77,94.72,67.88,89.59,97.23,94.52,82.58,63.08,40,16,56.7,3.49,96.4,3,45.47,36.54,45.25,Poor
1325,INST_02,Mathematics,COURSE_087,FAC_0004,Semester 2,Undergraduate,98,68.19,96.94,34,180,58.48,85.5,82.88,52.21,47.05,71.56,34,78,8.73,59.2,4.65,63.08,46.3,74.86,90.65,92.8,80.35,73.59,92.84,20,81.25,1.11,99.77,2,62.86,43.83,65.12,Good
4313,INST_14,Chemistry,COURSE_157,FAC_0522,Semester 4,Postgraduate,56,65.87,88.62,8,112,60.4,83.92,72.43,97.39,84.32,56.43,249,36,22.15,24.25,2.02,46.48,57.16,46.21,92.84,57.82,75.5,44.65,71.43,5,72.49,1.49,23.93,17,46.35,53.56,76.43,Average
7495,INST_11,Economics,COURSE_163,FAC_0443,Semester 3,Doctoral,50,55.27,85.85,46,427,60.88,40.97,75.03,34.52,41.09,44.5,164,35,7.23,83.45,1.89,81.9,67.92,35.03,47.87,44.36,92.06,68.23,78.68,28,11.09,3.43,25.86,0,51.49,97.93,62.94,Average
8703,INST_13,Mechanical Engineering,COURSE_032,FAC_0422,Semester 4,Postgraduate,132,91.58,97.16,105,208,78.77,97.15,72.06,88.49,53.54,99.27,107,23,45.76,41.66,3.42,42.66,80.33,51.62,76.38,80.54,63.71,65.3,50.03,18,28.03,4.75,74.92,34,63.64,72.91,74.39,Good
9873,INST_20,Business Administration,COURSE_151,FAC_0039,Semester 4,Postgraduate,176,57.38,66.56,57,147,95.14,30.48,62.99,52.36,70.54,71.59,8,3,13.92,88.27,3.66,53.18,86.01,39.8,63.13,73.39,61.77,34.75,48.01,17,83.13,3.75,89.6,31,44.3,63.16,93.88,Average
8692,INST_09,Mechanical Engineering,COURSE_085,FAC_0224,Semester 3,Doctoral,160,62.5,86.09,12,437,52.4,61.89,57.97,48.47,26.75,83.98,112,6,59.8,90.02,2.26,68.7,88.96,69.21,75.21,64.11,82.83,34.71,33.78,6,17.3,1.43,38.57,14,95.8,80.9,57.27,Average
14262,INST_10,Electrical Engineering,COURSE_191,FAC_0133,Semester 4,Doctoral,176,72.56,45.67,132,74,86.72,61.37,33.15,95.45,37.42,42.46,144,48,18.88,29.73,1.28,87.67,66.61,45.47,37.23,76.36,66.87,30.16,65.87,3,106.93,2.56,57.72,45,94.54,82.33,84.72,Poor
10049,INST_04,Civil Engineering,COURSE_124,FAC_0403,Semester 4,Doctoral,165,86.48,37.77,41,357,79.42,91.73,33.72,45.87,83.27,93.55,92,59,64.05,90.12,3.27,50.89,72.18,96.65,76.07,95.01,84.67,41.13,54.73,7,38.23,4.08,89.41,24,91.14,39.71,52.5,Poor
9581,INST_02,Electrical Engineering,COURSE_180,FAC_0089,Semester 2,Postgraduate,155,94.42,96.63,134,402,85.24,82.09,67.1,28.53,53.72,57.54,255,10,38.6,64.22,1.68,54,80.2,94.57,98.78,78.16,72.68,30.92,35.95,24,95.39,1.34,44.5,9,64.62,54,78.84,Average
13808,INST_16,Computer Science,COURSE_158,FAC_0313,Semester 3,Undergraduate,171,63.68,37.56,80,467,54.12,84.96,67.44,89.63,74.73,94.09,167,38,48.74,37.77,1.02,71.81,55.19,57.41,71.22,65.8,73.11,38.91,69.21,13,13.89,3.04,94.93,39,84.85,88.46,59.03,Average
11912,INST_08,Electronics,COURSE_119,FAC_0230,Semester 1,Postgraduate,158,98.89,84.01,103,185,59.69,30.9,63.91,61.18,48.27,46.26,159,16,68.48,99.69,3.05,69.66,70.94,42.95,52.37,41.26,78.08,39.95,53.01,31,104.69,3.66,75.37,20,43.24,41.81,49.13,Average
10579,INST_15,Business Administration,COURSE_059,FAC_0124,Semester 3,Doctoral,136,57.78,53.08,49,85,75.06,93.7,46.4,39.57,25.87,94.24,198,76,19.41,89.82,2.92,52.85,91.45,94.13,83,48.55,73.47,78.44,95.83,15,46.61,1.22,67.25,21,51.34,83.74,65.5,Average
5542,INST_13,Biotechnology,COURSE_061,FAC_0195,Semester 3,Doctoral,110,89.63,42.37,73,378,48.58,72.02,88.3,37.17,93.47,63.05,144,37,18.13,30.71,2.22,90.9,78.12,65.14,41.61,86.52,69.04,75.81,71.12,15,97.35,1.25,38.18,33,70.5,83.42,61.6,Average
11429,INST_08,Civil Engineering,COURSE_194,FAC_0338,Semester 4,Undergraduate,76,59.85,92.95,34,434,87.29,85.44,74.94,71.72,76.42,79.4,82,38,12.83,76.69,3.95,98.9,95.87,99.56,33.72,56.13,68.68,42.27,76.57,10,31.82,1.01,69,8,56.66,85.05,41.62,Good
6173,INST_14,Information Technology,COURSE_056,FAC_0505,Semester 1,Postgraduate,126,97.32,71.43,8,479,67.43,67.43,54.96,46.14,77.5,63.79,226,49,10.97,86.99,2.05,70.36,60.88,63.29,76.71,74.9,96.61,29.09,39.01,30,82.99,4.62,84.09,27,78.24,41.03,97.28,Average
1541,INST_13,Economics,COURSE_110,FAC_0551,Semester 2,Doctoral,23,83.91,77.13,147,292,53.71,98.45,91.45,82.14,98.21,53.47,106,0,58.86,45.71,1.36,87.57,89.07,87.8,37.43,42.76,79.59,90.65,80.53,4,43.29,4.67,37.57,43,62.19,74.56,39.22,Good
9410,INST_15,Computer Science,COURSE_108,FAC_0536,Semester 4,Postgraduate,116,80.92,96.58,45,148,51.33,69.68,73.89,64.32,57.47,70.58,276,2,54.75,94.86,3.15,96.08,81.28,96.34,92.98,95,93.36,53.24,61.87,18,118.88,4.9,54.07,6,70.62,59.27,81.7,Good
2682,INST_14,Business Administration,COURSE_108,FAC_0238,Semester 1,Undergraduate,156,93.82,63.67,129,13,60.46,84.25,38.53,39.87,44.84,86.94,142,5,38.76,47.63,1.3,48.51,59.8,79.01,73.23,64.82,83.28,86.57,67.82,9,80.99,3.11,92.57,12,66.05,67.14,63.62,Average
14825,INST_16,Physics,COURSE_155,FAC_0553,Semester 1,Undergraduate,139,68.84,57.74,55,303,78.02,50.21,72.99,56.73,76.01,47.21,199,43,21.16,28.67,4.9,52.59,51.82,59.72,62.33,62.3,60.9,75.86,49.17,31,77.17,1.83,38.86,34,62.02,69.98,30.42,Average
11186,INST_16,Information Technology,COURSE_111,FAC_0322,Semester 4,Doctoral,56,98.52,46.96,101,67,91.97,56.99,87.61,46.36,33.8,94.82,52,14,57.83,58.78,4.71,51.77,42.2,64.68,46.51,74.94,86.99,32,99.72,1,1.91,1.31,53.45,30,87.25,68.11,81.47,Average
13705,INST_20,Electrical Engineering,COURSE_052,FAC_0591,Semester 3,Postgraduate,87,78.8,64.02,73,184,67.73,68.89,66.36,37.07,95.38,99.67,245,17,13.43,20.26,2,58.08,42.99,93.11,42.13,80.19,92.18,29.31,46.99,32,48.53,2.74,46.38,20,92.97,97.52,60.12,Good
6314,INST_09,Business Administration,COURSE_140,FAC_0117,Semester 2,Postgraduate,109,62.66,77.85,58,229,56.77,50.87,61.82,29.22,52.63,46.1,261,16,56.58,82.77,2.35,55.05,95.09,71.22,34.84,98.68,97.43,87.9,55.29,35,98.37,4.53,86.46,28,58.37,57.96,48.64,Average
1192,INST_07,Biotechnology,COURSE_199,FAC_0532,Semester 4,Undergraduate,134,90.59,66.94,144,393,78.17,95.49,63.14,61.23,84.82,94.2,293,6,21.17,84.08,4.79,66.79,79.37,77.62,39.54,87.89,95.19,52.74,98.27,20,101.28,2.17,77.51,45,45.26,76.64,99.78,Good
13965,INST_15,Mechanical Engineering,COURSE_035,FAC_0497,Semester 1,Postgraduate,133,67.6,95.93,75,408,78.69,41.82,40.43,44.86,32.61,53.25,197,35,2.52,99.02,3.5,63.53,85.63,98.58,55.48,50.37,67.98,77.24,72.76,6,11.87,4.8,33.46,12,75.46,46.55,77.96,Average
5294,INST_04,Biotechnology,COURSE_005,FAC_0536,Semester 1,Postgraduate,67,96.3,73.55,110,357,77.36,95.87,51.16,28.3,94.34,60.08,220,1,63.67,30.76,4.14,60.35,80.32,56.59,88.85,76.15,86.05,55.32,44.9,21,6.3,1.41,39.24,12,63.07,84.75,47.99,Good
1543,INST_06,Physics,COURSE_098,FAC_0017,Semester 4,Undergraduate,22,67.93,52.75,143,35,96.67,48.33,98.8,31.72,26.28,40.51,90,22,53.29,88.43,2.85,78.29,45.3,92.14,58.14,58.96,78.63,38.26,41.65,18,33.59,2.89,66.49,13,80.5,59.91,93.06,Average
11494,INST_04,Computer Science,COURSE_049,FAC_0507,Semester 1,Postgraduate,70,88.74,59.29,94,456,80.65,53.4,35.68,36.35,92.32,41.38,271,48,33.86,32.75,3.68,58.12,60.92,61.47,99.43,57.53,65.13,79.09,34.89,11,74.18,3.33,24.05,3,43.21,68.38,50.28,Average
11517,INST_17,Civil Engineering,COURSE_167,FAC_0226,Semester 4,Undergraduate,136,91.52,53.64,28,381,93.03,45.96,54.17,86.73,78.72,73.49,35,1,51,28.98,3.38,86.3,52.76,96.81,92.64,84.55,76.25,55.25,57.11,4,62.69,2.64,58.58,25,40.91,77.04,53.65,Average
7057,INST_02,Mathematics,COURSE_100,FAC_0529,Semester 4,Undergraduate,115,65.47,47.5,36,180,80.74,54.81,95.55,70.05,98.62,75.84,215,68,15.53,87.47,3.42,97.88,91.11,41.09,43.81,52.61,73.25,57.74,34.72,27,54.13,3.97,73.62,28,56.84,89.6,57.63,Average
2540,INST_17,Mathematics,COURSE_012,FAC_0467,Semester 4,Undergraduate,49,64.53,63.24,80,39,55.65,82.5,76.02,47.06,46.19,93.24,218,49,37.7,30.61,4.89,43.76,46.01,93.18,59.27,91.05,79.96,42.35,94.75,31,30.53,4.86,42.95,10,88.62,71.58,64.8,Good
954,INST_15,Electrical Engineering,COURSE_090,FAC_0504,Semester 3,Postgraduate,46,80.48,96.88,15,335,54.33,80.71,91.78,83.77,65.27,62.71,185,78,65.32,82.79,2.49,61.72,64.11,96.6,72.26,68.76,97.61,32.25,57.53,16,18.67,1.66,48.26,27,50.95,39.82,49.88,Good
7242,INST_13,Economics,COURSE_013,FAC_0087,Semester 1,Undergraduate,44,70.12,43.73,104,111,94.48,37.05,55.83,48.54,67.96,68.39,85,76,25.33,78.52,4.26,51.99,82.45,54.29,57.8,62.56,79.57,34.01,44.59,28,98.75,1.33,80.92,8,59.99,89.71,60.99,Average
6732,INST_08,Mechanical Engineering,COURSE_101,FAC_0200,Semester 3,Doctoral,64,78.81,52.53,43,103,95.54,82.13,83.14,66.55,72.55,83.69,172,13,50.06,54.87,4.35,64.29,75.43,75.36,86.95,76.04,70.57,99.1,98.83,32,14.34,4.64,80.11,18,45.29,99.61,35.98,Good
4847,INST_07,Computer Science,COURSE_124,FAC_0365,Semester 2,Undergraduate,56,56.27,88.76,61,296,77.09,71.62,90.95,37.42,73.81,77.06,14,63,18.81,23.21,1.74,55.38,88.42,67.79,90.39,93.54,97.91,59.99,85.61,1,7.56,1.39,89.23,36,73.24,35.6,95.01,Average
6802,INST_01,Information Technology,COURSE_045,FAC_0571,Semester 3,Undergraduate,77,55.84,49.48,53,234,98.18,61.15,97.39,52.02,34.9,91.41,170,55,55.64,37.92,3.48,67.16,74.26,71.07,78.52,48.88,94.26,88.71,33.14,2,38.16,2.61,61.25,18,57.98,51.1,50.06,Poor
8011,INST_12,Electrical Engineering,COURSE_192,FAC_0156,Semester 1,Doctoral,54,91.61,57.18,69,191,45.25,78.28,42.05,67.17,76.41,44.27,258,19,28.65,28.36,1.04,79.83,70.96,79.26,51.65,47.59,63.82,44.5,89.28,14,9.77,3.8,70.5,4,50.88,62.75,47.13,Average
4331,INST_10,Chemistry,COURSE_172,FAC_0043,Semester 4,Undergraduate,51,83.66,62.62,28,454,64.9,33.65,95.79,79.32,57.45,55.58,280,72,52.39,27.2,4.13,85.18,55.25,49.66,67.95,46.25,91.27,49.27,61,21,61.8,4.59,68.79,28,40.3,86.54,55.38,Average
8925,INST_19,Biotechnology,COURSE_003,FAC_0532,Semester 4,Postgraduate,147,61.27,47.03,45,139,78.61,47.53,54.03,47.63,33.32,48.07,84,35,33.44,41.73,3.29,57.42,83.49,64.27,95.33,58.96,60.13,30.79,43.17,33,91.84,2.66,41.48,24,83.28,63.6,37.51,Average
5335,INST_04,Computer Science,COURSE_150,FAC_0535,Semester 2,Doctoral,121,88.18,60.98,129,302,75.51,97.07,43.57,56.35,42.95,79.76,123,38,66.1,95.1,3.66,42.41,90.09,40.81,93.55,64.38,98.96,33.07,79.71,8,6.32,1.47,85.46,7,97.17,98.25,56.34,Good
7331,INST_16,Electronics,COURSE_191,FAC_0227,Semester 4,Postgraduate,170,85.72,50.95,60,105,74.21,52.61,54.42,76.92,38.38,77.75,49,61,34.17,40.93,1.93,79.5,96.45,74.37,90.88,86.99,86.38,96.53,75.07,7,13.11,1.61,97,32,91.27,46.78,59.05,Average
9349,INST_04,Physics,COURSE_187,FAC_0220,Semester 2,Doctoral,156,70.74,62.04,12,243,69.58,69.76,39.49,67.65,55.13,87.13,11,19,22.36,55.07,3.18,51.83,80.92,55.75,34.48,61.56,99.59,77.5,39.08,26,34.65,3.74,33.24,45,55.01,52.87,72.96,Average
4730,INST_08,Mechanical Engineering,COURSE_005,FAC_0373,Semester 2,Undergraduate,123,58.79,47.02,122,20,66.09,44.78,76.53,68.26,99.77,48.89,95,3,7.6,44.07,2.48,86.29,58.74,44.72,63.85,95.51,99.92,90.05,81.93,2,93.67,4.05,57.27,8,66.68,51.6,39.5,Average
11487,INST_10,Mechanical Engineering,COURSE_027,FAC_0487,Semester 2,Doctoral,29,76.26,78.93,39,346,50.18,73.51,40.49,94.61,70.85,69.91,162,5,7.67,42.94,4.46,69.96,58.69,51.91,39.42,78.71,92.35,52.26,76.24,3,36.29,4.33,63.31,20,87.87,86.54,47.22,Average
6542,INST_03,Civil Engineering,COURSE_145,FAC_0197,Semester 4,Postgraduate,151,69.37,51.9,140,61,95.11,82.32,35.66,71.93,40.77,70.22,15,68,21.92,62.9,2.26,50.41,81.81,51.86,82.89,91.46,75.96,80.3,63.27,5,8.93,3.58,36.9,40,53.52,67.33,70.11,Average
11175,INST_08,Business Administration,COURSE_129,FAC_0177,Semester 1,Doctoral,77,82.63,88.29,38,418,65.1,79.09,60.67,45.38,64.14,40.47,37,13,43.91,95.13,4.45,95.55,72.64,47.39,87.39,83.28,81.41,79.78,51.5,17,81.06,3.7,44.5,23,70.4,46.71,75.18,Good
5306,INST_05,Electronics,COURSE_004,FAC_0285,Semester 2,Postgraduate,35,62.2,52.68,43,376,89.96,45.08,48.15,67.13,69.51,78.42,20,10,33.28,66.18,4.12,57.27,49.08,43.96,86.76,42.21,99.97,65.42,70.55,16,5.63,1.7,33.69,46,44.48,99.62,45.95,Average
5162,INST_08,Electronics,COURSE_160,FAC_0263,Semester 1,Postgraduate,61,65.56,54.76,5,193,89.15,30.65,60.56,85.64,66.82,61.48,180,55,6.95,43.17,2.23,66.12,69.34,79.66,40.74,75.32,75.12,70.4,45.04,21,110.09,4.33,38.14,14,45.12,86.08,79.71,Average
7861,INST_20,Information Technology,COURSE_160,FAC_0411,Semester 4,Postgraduate,155,78.08,39.93,122,128,86.11,99.23,78.84,95.97,88.07,82.93,29,70,33.07,83.6,1.78,99.47,69.29,72.03,58.87,50.9,77.38,62.01,69.37,25,66.72,3.43,80.66,1,74.95,40.69,74.08,Good
2157,INST_05,Physics,COURSE_005,FAC_0287,Semester 2,Postgraduate,23,68.4,75.94,8,184,48.05,90.48,73.48,71.8,97.51,89.44,52,43,31.98,60.91,3.82,92.16,55.59,46.03,57.49,72.42,99.31,39.93,33.6,5,118.83,4,30.78,18,47.24,83.38,48.27,Good
1063,INST_05,Biotechnology,COURSE_165,FAC_0492,Semester 4,Undergraduate,129,94.44,67.63,82,169,96.73,38.76,59.28,88.18,45.27,54.2,205,11,64.51,87.74,1.38,43.16,94.55,99.13,61.31,84.38,72.41,33.06,49.57,33,91.02,1.59,49.96,1,41.14,59.26,71.54,Average
10809,INST_11,Biotechnology,COURSE_162,FAC_0539,Semester 1,Undergraduate,33,93.18,50.06,7,132,95.08,39.13,43.35,52.16,32.7,52.94,5,13,2.08,90.61,1.93,70.16,62.28,58.52,51.28,42.97,95.36,88.85,93.1,14,104.49,4.34,76.57,23,60.21,98.24,56.35,Average
1168,INST_15,Business Administration,COURSE_110,FAC_0223,Semester 3,Postgraduate,172,75.38,65.77,52,136,58.85,36.76,39.12,73.13,46.08,45.09,190,79,49.79,97.24,2.7,47.51,75.1,92.7,40.72,73.74,95.84,29.54,76.24,16,69.19,4.27,57.15,49,77.82,37.97,82.8,Average
11415,INST_11,Electronics,COURSE_049,FAC_0151,Semester 4,Doctoral,156,65.05,96.52,25,79,90.3,65.19,67.96,41.51,64.07,41.44,108,2,51.42,24.29,3.92,63.73,80.19,59.1,42.28,66.64,62.12,91.03,83.18,3,49.45,1.6,51.4,46,98.07,78.91,72.93,Good
3637,INST_02,Electrical Engineering,COURSE_060,FAC_0012,Semester 4,Undergraduate,52,99.28,89.04,80,46,47.34,74.84,55.54,47.24,55.09,56.98,295,30,32.09,90.97,3.14,54.48,66.42,85.12,89.11,88.01,97.4,52.14,69.55,25,103.82,1.32,52.37,50,52.53,55.69,96.41,Good
7652,INST_08,Biotechnology,COURSE_073,FAC_0504,Semester 3,Postgraduate,36,64.84,60.55,126,476,84.69,70.11,89.67,85.75,94.15,92.7,15,45,66.67,34.06,3.41,97.76,60.17,74.22,51.46,80.83,66.25,26.7,33.87,9,109.83,1.58,21.1,31,71.2,80.15,87.67,Good
5589,INST_15,Chemistry,COURSE_004,FAC_0441,Semester 2,Postgraduate,116,60.1,84.21,62,33,78.56,67.56,49.38,62.93,76.72,92.62,274,18,23.83,81.39,2.03,99.68,41.22,86.73,41.12,76.01,76.43,67.56,42.11,27,45.2,4.37,70.82,22,58.7,45.11,43.73,Average
11131,INST_09,Mechanical Engineering,COURSE_198,FAC_0586,Semester 1,Doctoral,28,88.35,35.7,25,205,79.1,36.69,86,91.4,48.67,91.99,53,52,12.09,40.82,2.01,68.72,77.15,90.42,74.41,86.63,68.43,52.27,71.01,13,44.13,1.84,52.67,2,54.44,75.51,51.81,Average
7193,INST_17,Physics,COURSE_026,FAC_0345,Semester 2,Doctoral,95,87.98,41.5,17,165,99.34,95.03,70.7,92.31,56.62,83.19,136,71,32.14,52.1,3.77,91.29,51.22,53.44,62.53,61.81,79.5,43.85,82.19,22,115.95,2.62,51.23,27,45.81,43.37,67.93,Average
