Teacher_ID,Institution_ID,Department,Academic_Rank,Qualification_Level,Employment_Type,Assessment_Year,Assessment_Round,Years_of_Experience,Teaching_Effectiveness_Score,Student_Feedback_Score,Peer_Evaluation_Score,Course_Completion_Rate,Curriculum_Innovation_Score,Teaching_Load_Hours_Per_Week,Digital_Teaching_Adoption_Score,Student_Outcome_Improvement_Score,Publication_Count,Journal_Quality_Index,Citation_Count,Research_Project_Count,Research_Funding_Amount_Lakh,Patent_Count,Conference_Presentation_Count,Research_Collaboration_Index,Training_Hours_Completed,Workshop_Participation_Count,Certification_Count,Faculty_Development_Program_Score,Lifelong_Learning_Index,Mentoring_Score,Academic_Service_Score,Committee_Participation_Count,Leadership_Role_Count,Institutional_Contribution_Score,Community_Extension_Score,Ethics_Compliance_Score,Punctuality_Score,Assessment_Submission_Timeliness,Absenteeism_Days,Student_Grievance_Count,Administrative_Compliance_Score,Teaching_Dimension_Score,Research_Dimension_Score,Professional_Development_Dimension_Score,Institutional_Service_Dimension_Score,Ethics_Reliability_Dimension_Score,Development_Quality_Score,Low_Development_Score,Moderate_Development_Score,High_Development_Score,Development_Quality_Level
TCH_08568,University_D,Electrical Engineering,Assistant Professor,Master,Contract,2025,Round_1,9,79.86,68.01,70.84,85.14,71.99,12.43,78.66,69.36,5,65.0,88.0,6,21.62,0,10,75.69,49.72,4,0,73.69,76.47,63.47,69.8,5,1,76.35,63.87,83.36,83.67,86.97,5,2,87.38,55.21,39.68,38.21,42.74,72.4,44.51,0.585,0.0,0.0,Improvement_Oriented
TCH_08569,University_A,Mechanical Engineering,Associate Professor,PhD,Permanent,2022,Round_1,14,81.08,76.54,79.15,85.81,63.39,9.99,70.37,88.86,7,81.91,98.0,3,10.27,1,6,65.75,56.7,4,1,71.16,77.42,75.82,74.52,4,2,62.76,76.41,84.62,86.47,85.21,4,3,77.69,61.28,37.15,40.98,47.14,69.93,50.17,0.424,0.207,0.0,Improvement_Oriented
TCH_08570,University_G,Mechanical Engineering,Associate Professor,PhD,Visiting,2025,Round_2,10,91.44,89.83,97.03,96.99,88.21,9.74,95.1,83.65,11,82.99,122.0,6,7.81,0,4,100.0,80.09,9,2,83.52,85.2,83.35,82.68,4,1,91.8,84.89,90.42,97.58,91.61,7,2,82.92,85.73,45.72,60.1,58.52,78.62,68.12,0.0,0.925,0.104,Moderate_Development
TCH_08571,University_F,Biotechnology,Professor,PhD,Permanent,2023,Round_2,10,83.2,75.72,73.39,89.38,65.9,15.76,81.72,93.69,9,82.49,105.0,3,14.57,1,5,71.99,74.69,11,1,95.23,79.34,82.14,92.75,10,2,71.99,58.51,92.2,87.93,88.99,4,3,93.17,65.69,40.01,61.51,57.96,79.54,54.41,0.303,0.376,0.0,Improvement_Oriented
TCH_08572,University_B,Computer Science,Professor,PhD,Permanent,2021,Round_2,17,80.57,88.74,84.74,93.09,80.35,17.75,77.65,80.5,4,69.65,109.0,8,14.75,1,9,86.21,76.18,5,2,95.08,86.17,89.62,78.79,4,0,75.25,75.35,82.2,84.38,87.07,3,3,84.25,71.2,45.25,57.92,51.37,71.51,56.49,0.243,0.46,0.0,Moderate_Development
TCH_08573,University_A,Management,Associate Professor,PhD,Permanent,2023,Round_2,7,72.56,78.63,74.0,86.75,69.82,23.62,85.86,63.33,10,58.09,66.0,1,15.43,1,5,80.36,57.68,5,4,74.55,69.11,74.14,77.69,1,0,64.34,42.61,85.06,76.7,81.57,4,1,81.45,57.0,32.92,46.86,34.08,69.66,50.16,0.424,0.206,0.0,Improvement_Oriented
TCH_08574,University_E,Electrical Engineering,Associate Professor,PhD,Permanent,2023,Round_2,22,89.14,68.65,84.63,93.7,90.92,4.0,88.71,82.2,13,83.9,122.0,7,27.49,2,7,83.4,59.95,5,3,94.37,79.8,83.59,73.17,4,1,74.84,87.39,91.91,91.66,81.93,3,2,85.1,73.97,55.11,54.77,52.57,78.22,56.62,0.239,0.465,0.0,Moderate_Development
TCH_08575,University_C,Mechanical Engineering,Associate Professor,PhD,Permanent,2023,Round_2,7,87.6,76.81,88.04,88.39,82.44,10.9,83.62,94.21,7,69.82,69.0,7,21.58,3,7,69.19,70.64,5,4,94.65,81.44,93.52,64.11,7,1,77.2,87.16,96.08,89.64,89.62,4,4,79.12,74.75,43.96,59.28,56.61,76.56,60.67,0.124,0.627,0.0,Moderate_Development
TCH_08576,University_H,Physics,Associate Professor,Postdoctoral,Contract,2021,Round_2,15,82.91,76.24,75.22,80.23,68.19,14.08,64.68,70.49,11,70.96,79.0,5,21.95,0,3,63.2,60.22,6,4,76.65,79.27,77.44,77.79,5,1,84.71,48.95,79.75,83.63,79.41,9,2,83.27,53.85,35.21,52.55,47.24,63.8,57.83,0.205,0.513,0.0,Moderate_Development
TCH_08577,University_E,Chemistry,Assistant Professor,PhD,Visiting,2021,Round_1,1,76.18,91.99,82.58,85.82,65.03,17.57,74.33,78.76,3,85.05,61.0,6,25.36,0,5,74.28,64.16,3,3,76.41,77.02,67.15,86.23,5,1,81.28,,83.45,86.98,82.24,5,4,90.32,63.46,37.03,46.46,42.93,70.07,54.06,0.313,0.362,0.0,Improvement_Oriented
TCH_08578,University_H,Physics,Associate Professor,PhD,Contract,2023,Round_2,5,83.61,90.79,83.42,91.43,87.08,19.18,87.76,84.12,10,78.95,100.0,7,28.35411404327145,1,5,88.4,55.12,7,2,84.19,89.07,80.01,82.08,6,0,90.2,77.92,93.67,87.05,88.36,3,4,92.41,76.26,45.71,54.43,56.0,78.93,61.16,0.11,0.646,0.0,Moderate_Development
TCH_08579,University_C,Management,Associate Professor,PhD,Permanent,2021,Round_2,16,74.85,62.59,78.89,91.01,86.68,10.99,77.39,95.54,9,75.26,96.0,9,19.52,0,8,76.47,49.38,3,1,76.07,80.25,88.35,61.79,4,2,76.89,75.76,88.02,86.75,78.81,5,4,86.86,65.67,45.11,40.76,50.67,69.94,57.06,0.227,0.482,0.0,Moderate_Development
TCH_08580,University_D,Electrical Engineering,Professor,PhD,Permanent,2024,Round_2,17,81.22,75.97,79.88,84.84,76.69,12.35,80.21,78.96,10,80.83,106.0,2,21.94,1,7,65.94,49.06,7,0,84.64,64.59,77.18,65.84,4,2,85.15,75.15,86.81,86.2,92.65,3,3,91.61,63.6,41.23,41.64,50.64,78.11,51.9,0.374,0.276,0.0,Improvement_Oriented
TCH_08581,University_B,Mechanical Engineering,Associate Professor,Master,Visiting,2023,Round_2,21,84.33,82.43,83.48,89.16,57.41,11.63,77.37,72.44,8,87.41,106.0,3,12.77,1,9,76.26,56.76,4,2,75.09,73.27,71.81,77.66,5,0,67.82,71.85,89.12,83.61,86.67,5,4,76.75,62.45,43.59,42.87,44.83,69.0,53.85,0.319,0.354,0.0,Improvement_Oriented
TCH_08582,University_D,Biotechnology,Assistant Professor,Master,Visiting,2022,Round_1,12,85.2,70.61,69.59,85.24,73.84,15.47,68.37,79.48,7,74.41,94.0,2,18.21035916150364,0,5,74.55,155.68971853657084,6,2,68.47,70.66,65.66,86.12,5,2,83.68,85.47,92.35,81.46,75.58,4,4,86.08,57.45,33.09,46.0,55.52,69.73,51.33,0.391,0.253,0.0,Improvement_Oriented
TCH_08583,University_C,Chemistry,Associate Professor,Master,Visiting,2024,Round_2,10,77.25,79.64,74.37,84.33,71.06,17.46,64.94,76.34,9,72.9,82.0,2,4.25,1,4,71.09,53.44,3,0,82.49,71.19,90.92,67.63,8,0,67.71,64.59,89.92,77.75,85.73,5,1,84.36,56.3,32.73,38.54,48.92,73.53,52.06,0.37,0.282,0.0,Improvement_Oriented
TCH_08584,University_C,Mathematics,Professor,Postdoctoral,Permanent,2023,Round_2,13,67.3,60.75,64.15,72.59,54.13,18.09,63.34,59.02,6,58.36,64.0,4,2.86,0,1,42.9,17.92,1,0,44.93,61.18,60.89,51.89,2,0,54.23,34.12,73.34,68.1,67.91,7,6,62.48,34.07,19.88,14.83,20.9,42.23,28.87,1.0,0.0,0.0,Improvement_Oriented
TCH_08585,University_C,Mechanical Engineering,Professor,Master,Contract,2022,Round_2,22,79.83,85.68,84.68,83.0,76.43,15.31,74.05,78.43,12,62.11,84.0,4,6.9,2,7,78.53,65.86,1,4,74.28,78.15,81.45,75.61,5,0,81.49,65.62,86.23,92.22,82.46,2,1,87.7,64.66,40.23,45.8,48.91,79.0,51.19,0.395,0.248,0.0,Improvement_Oriented
TCH_08586,University_H,Mechanical Engineering,Professor,Master,Contract,2022,Round_2,18,81.47,74.79,75.65,84.46,61.94,9.76,66.17,76.41,9,75.94,101.0,3,19.45,1,9,84.95,49.69,5,2,72.83,77.09,82.12,69.96,4,0,70.65,81.94,83.19,85.91,79.51,1,4,85.02,55.2,44.46,43.48,47.5,70.52,53.55,0.327,0.342,0.0,Improvement_Oriented
TCH_08587,University_F,Management,Professor,PhD,Permanent,2025,Round_1,24,82.38,89.45,78.75,86.59,88.45,16.4,85.81,82.03,12,85.95,130.0,3,14.47,1,1,87.27,76.71,7,3,87.44,83.14,86.81,78.83,7,2,73.75,85.75,95.89,100.0,89.46,1,5,84.61,71.96,43.88,59.37,58.98,82.5,64.46,0.015,0.778,0.0,Moderate_Development
TCH_08588,University_A,Mechanical Engineering,Assistant Professor,PhD,Permanent,2025,Round_1,12,78.67,69.92,65.83,77.4,63.07,23.2,59.84,69.08,11,70.43,61.0,4,11.08,0,3,64.46,25.8,1,2,54.77,72.18,57.82,59.88,2,0,60.74,53.28,78.07,80.15,77.85,5,2,72.44,45.03,30.86,26.78,27.84,61.59,32.84,0.919,0.0,0.0,Improvement_Oriented
TCH_08589,University_B,Electrical Engineering,Associate Professor,Postdoctoral,Contract,2022,Round_2,9,77.9,96.79,84.77,90.46,79.22,19.25,82.34,80.11,9,82.16,102.0,3,21.03,1,4,100.0,85.8,4,2,83.74,84.19,89.53,77.59,6,2,69.31,70.44,83.65,87.8,76.97,3,2,82.39,72.35,44.98,54.19,53.93,70.87,58.61,0.183,0.544,0.0,Moderate_Development
TCH_08590,University_D,Computer Science,Associate Professor,Master,Permanent,2023,Round_1,14,78.38,86.25,80.14,86.69,79.51,10.39,88.32,72.62,16,78.19,104.0,1,12.0,2,6,91.54,59.01,8,3,85.91,68.21,74.73,71.85,4,1,75.08,58.87,89.08,83.08,87.86,6,1,84.95,66.98,46.44,52.29,43.78,74.91,53.76,0.321,0.35,0.0,Improvement_Oriented
TCH_08591,University_D,Electrical Engineering,Assistant Professor,Postdoctoral,Permanent,2023,Round_2,3,80.43,81.05,77.43,92.12,88.25,17.85,69.84,79.31,5,84.66,185.09411283863193,3,10.32,1,2,65.78,67.64,5,1,73.77,80.54,80.49,82.45,7,1,86.89,68.24,85.93,80.31,79.95,5,2,82.39,66.32,32.75,46.06,56.0,68.75,55.42,0.274,0.417,0.0,Moderate_Development
TCH_08592,University_E,Mathematics,Assistant Professor,Master,Permanent,2023,Round_1,10,71.41,66.3,67.66,86.78,90.69,24.47,69.78,76.82,7,67.69,73.0,4,9.71,0,1,63.53,43.29,6,2,68.3,66.27,73.52,86.74,7,0,82.19,65.75,87.99,85.86,80.19,5,3,77.65,55.48,27.53,38.81,51.85,68.79,46.28,0.535,0.051,0.0,Improvement_Oriented
TCH_08593,University_H,Computer Science,Professor,Postdoctoral,Permanent,2023,Round_1,16,79.94,78.76,82.12,90.48,79.18,20.29,91.84,79.73,10,81.69,94.0,8,25.01,2,5,63.32,62.71,7,4,68.04,80.31,83.44,81.55,5,1,80.07,67.93,85.63,100.0,90.33,7,2,90.59,69.91,46.64,52.02,52.71,79.07,61.46,0.101,0.658,0.0,Moderate_Development
TCH_08594,University_C,Mechanical Engineering,Associate Professor,PhD,Permanent,2022,Round_1,15,85.71,95.22,94.68,90.66,88.24,10.89,99.17,94.63,16,87.8,137.0,3,32.41,0,2,83.01,90.28,8,0,88.14,85.67,94.02,86.57,6,3,77.32,74.81,100.0,95.89,93.11,2,1,85.69,86.32,48.19,58.14,61.93,89.22,75.17,0.0,0.793,0.339,Moderate_Development
TCH_08595,University_G,Mechanical Engineering,Professor,PhD,Permanent,2021,Round_1,21,87.03,83.45,85.96,94.84,81.18,12.25,83.11,81.62,16,68.69,141.0,4,29.4,3,10,80.94,73.98,5,3,82.61,77.63,74.97,69.36,5,2,89.86,82.32,93.44,75.04,83.07,5,3,98.43,74.38,56.94,52.97,54.69,74.7,61.49,0.1,0.66,0.0,Moderate_Development
TCH_08596,University_C,Chemistry,Professor,PhD,Permanent,2021,Round_2,14,71.54,76.37,62.48,77.46,61.84,15.99,77.66,64.21,8,55.36,87.0,4,19.29,0,4,55.19,35.46,4,4,81.92,64.57,76.87,68.4,2,0,54.98,68.7,83.58,67.5,67.79,8,1,70.72,46.53,29.58,42.38,36.89,55.11,37.38,0.789,0.0,0.0,Improvement_Oriented
TCH_08597,University_C,Mechanical Engineering,Assistant Professor,PhD,Contract,2023,Round_1,1,96.96,79.42,78.08,94.62,74.6,10.42,75.43,95.23,14,79.3,71.0,2,7.81,1,7,79.45,47.93,4,2,80.33,84.03,74.82,83.57,3,4,84.71,84.15,86.28,93.18,86.05,1,7,79.11,74.15,39.65,46.35,58.53,70.49,61.92,0.088,0.677,0.0,Moderate_Development
TCH_08598,University_G,Education,Professor,PhD,Permanent,2025,Round_2,19,82.05,75.69,77.35,79.8,65.96,13.68,72.43,81.1,8,65.94,111.0,7,7.57,2,2,63.58,49.59,6,1,76.41,72.54,84.23,66.3,1,0,78.7,81.58,86.03,71.14,87.13,5,1,84.12,57.92,37.9,42.43,45.95,70.02,47.16,0.51,0.086,0.0,Improvement_Oriented
TCH_08599,University_D,Mathematics,Lecturer,Master,Permanent,2022,Round_2,1,84.63,90.98,83.85,87.16,80.18,13.93,92.26,80.12,12,81.52,72.0,6,7.42,2,6,82.94,52.01,3,5,64.21,77.08,94.72,91.04,7,1,84.98,78.03,87.17,75.54,81.28,4,3,85.52,74.01,44.58,44.58,63.53,68.54,59.21,0.165,0.568,0.0,Moderate_Development
TCH_08600,University_E,English,Associate Professor,Master,Permanent,2021,Round_1,2,77.58,78.77,81.53,82.18,71.28,15.41,71.9,77.86,6,67.79,67.0,5,16.65,0,2,55.31,49.46,6,1,64.75,77.69,79.03,82.5,3,1,69.51,60.25,83.91,87.27,79.07,3,5,78.02,59.5,28.14,40.48,45.41,66.05,49.15,0.453,0.166,0.0,Improvement_Oriented
TCH_08601,University_A,Biotechnology,Assistant Professor,Postdoctoral,Contract,2022,Round_1,1,78.74,71.16,75.93,85.74,71.77,11.37,65.2,73.86,9,72.97,50.0,5,6.03,0,4,53.95,39.13,4,0,65.52,66.88,71.09,61.89,1,0,60.94,67.42,84.6,72.32,73.45,4,6,74.69,55.13,28.26,30.75,33.91,56.5,37.89,0.775,0.0,0.0,Improvement_Oriented
TCH_08602,University_G,Chemistry,Assistant Professor,PhD,Permanent,2025,Round_1,1,67.95,63.84,69.15,91.02,69.71,23.15,71.95,79.1,6,66.84,79.0,5,8.66,1,2,68.05,58.3,3,1,75.54,70.18,69.17,66.24,6,1,69.13,62.55,77.29,79.29,92.77,3,3,76.17,52.67,31.58,38.95,42.33,67.13,43.68,0.609,0.0,0.0,Improvement_Oriented
TCH_08603,University_H,Physics,Professor,Postdoctoral,Permanent,2022,Round_2,22,95.18,86.4,97.02,89.22,86.54,12.7,92.51,95.8,11,83.65,131.0,4,32.51,0,6,91.26,94.36,6,1,81.78,95.76,80.41,96.38,7,2,95.16,93.17,89.99,95.84,87.18,5,5,85.03,85.34,49.55,59.49,68.55,74.55,67.84,0.0,0.914,0.095,Moderate_Development
TCH_08604,University_F,Computer Science,Assistant Professor,PhD,Permanent,2025,Round_2,5,80.84,77.77,81.88,97.62,81.46,19.96,83.01,82.24,9,76.72,82.0,4,10.51,0,5,83.69,59.73,6,2,64.9,82.2,91.01,71.83,3,0,68.65,80.39,89.17,92.24,86.04,6,2,78.63,71.23,37.13,45.81,48.43,74.12,58.06,0.198,0.522,0.0,Moderate_Development
TCH_08605,University_B,English,Associate Professor,PhD,Contract,2025,Round_1,7,67.73,85.44,76.03,77.39,83.65,18.88,69.87,67.1,10,79.34,79.0,4,16.81,0,4,60.83,69.84,4,1,74.22,70.7,79.1,70.65,5,0,83.45,59.95,82.21,67.81,76.61,4,1,80.21,54.56,34.57,42.1,46.32,63.53,50.81,0.405,0.232,0.0,Improvement_Oriented
TCH_08606,University_H,Biotechnology,Assistant Professor,Master,Permanent,2024,Round_2,3,64.41,75.76,77.9,80.53,74.86,14.21,53.38,72.61,2,61.04,48.0,1,11.45,2,8,55.42,42.33,5,0,57.2,64.15,54.38,49.95,2,0,71.48,51.97,86.83,78.67,77.51,7,3,77.22,48.48,27.2,29.22,26.86,63.28,36.71,0.808,0.0,0.0,Improvement_Oriented
TCH_08607,University_G,Mechanical Engineering,Lecturer,Postdoctoral,Permanent,2025,Round_1,6,85.01,76.24,86.08,79.33,65.86,5.8,71.56,82.52,8,79.04,80.0,3,4.34,1,2,65.24,51.33,5,3,70.07,82.54,69.2,78.28,7,2,66.35,59.48,85.13,84.32,87.49,2,4,76.54,61.26,31.68,46.67,46.66,70.14,50.29,0.42,0.212,0.0,Improvement_Oriented
TCH_08608,University_A,Electrical Engineering,Assistant Professor,PhD,Contract,2024,Round_1,11,78.04,75.94,71.63,82.14,67.64,12.05,64.23,65.38,10,57.23,77.0,1,15.86,1,3,68.07,56.66,4,3,75.75,72.76,74.97,76.15,5,2,66.98,63.47,92.62,76.62,67.8,5,3,83.48,50.59,30.29,44.89,46.6,65.58,45.13,0.568,0.005,0.0,Improvement_Oriented
TCH_08609,University_D,Education,Associate Professor,Master,Permanent,2025,Round_1,6,79.15,66.73,62.96,80.91,64.29,14.18,50.34,58.31,4,47.14,60.0,3,11.68,0,1,55.53,27.93,1,0,50.28,56.99,63.97,57.51,3,0,52.58,58.14,78.34,71.16,70.43,1,5,65.06,40.11,19.57,16.91,28.95,53.42,28.5,1.0,0.0,0.0,Improvement_Oriented
TCH_08610,University_F,Computer Science,Assistant Professor,PhD,Permanent,2025,Round_1,3,61.69,63.66,75.65,68.53,33.72,17.9,59.95,65.99,4,38.14,36.0,3,5.91,0,5,53.02,39.68,4,0,53.41,61.61,55.75,55.65,3,1,56.85,60.51,72.66,68.13,74.34,4,9,61.95,31.86,17.3,25.44,29.56,42.18,27.47,1.0,0.0,0.0,Improvement_Oriented
TCH_08611,University_F,Computer Science,Assistant Professor,Master,Permanent,2022,Round_2,7,82.61,82.62,83.03,85.51,71.05,12.21,89.73,93.1,7,84.68,81.0,3,8.73,3,6,85.17,85.44,5,1,65.64,73.85,85.41,85.29,2,1,74.0,72.07,91.88,68.94,67.65,5,4,76.91,71.36,43.39,44.59,50.42,59.4,57.06,0.227,0.482,0.0,Moderate_Development
TCH_08612,University_F,Computer Science,Associate Professor,PhD,Permanent,2024,Round_1,10,79.34,82.92,76.66,85.61,76.92,11.94,72.98,87.27,7,75.59,92.0,6,19.61,1,4,76.2,56.99,5,3,75.9,70.63,91.28,84.11,5,0,79.53,66.72,83.73,86.22,79.78,2,4,69.94,64.52,40.45,45.64,53.35,65.72,51.49,0.386,0.26,0.0,Improvement_Oriented
TCH_08613,University_C,Mathematics,Assistant Professor,Master,Permanent,2021,Round_2,10,73.55,79.73,77.16,89.45,81.73,12.59,84.74,82.06,8,57.82,70.0,4,22.36,0,8,82.79,78.81,6,2,76.71,80.61,71.11,81.76,9,2,83.9,72.59,81.18,85.62,77.67,7,2,81.17,66.01,36.64,52.31,57.31,65.58,53.74,0.322,0.35,0.0,Improvement_Oriented
TCH_08614,University_B,Computer Science,Assistant Professor,Master,Permanent,2021,Round_2,1,68.58,57.25,72.67,83.1,60.77,15.08,55.55,74.6,9,51.96,47.0,3,13.86,1,5,57.09,42.66,1,1,55.86,56.53,56.74,62.52,3,4,54.71,60.01,84.42,89.02,68.76,10,1,75.49,42.73,27.41,23.09,35.88,62.51,35.87,0.832,0.0,0.0,Improvement_Oriented
TCH_08615,University_D,Chemistry,Professor,Master,Contract,2022,Round_2,17,79.97,72.55,75.84,90.32,74.0,15.88,70.76,90.43,10,64.64,124.0,6,15.75,2,6,61.11,57.11,2,1,85.97,63.12,87.62,69.07,3,1,73.56,66.1,86.4,87.02,85.66,6,4,80.35,63.17,42.79,38.34,46.64,68.77,47.61,0.497,0.104,0.0,Improvement_Oriented
TCH_08616,University_D,Biotechnology,Assistant Professor,Master,Permanent,2021,Round_1,6,79.03,79.5,69.13,78.86,63.65,12.06,76.57,95.54,10,73.14,88.0,3,25.59,1,5,80.23,49.9,7,1,67.23,80.55,78.57,83.7,4,1,75.0,70.56,83.55,78.29,84.62,7,5,90.18,59.5,41.07,43.57,50.23,64.96,51.86,0.375,0.274,0.0,Improvement_Oriented
TCH_08617,University_F,Electrical Engineering,Assistant Professor,PhD,Permanent,2021,Round_2,5,84.52,85.27,81.26,77.09,64.2,12.05,78.83,67.65,7,66.81,64.0,3,6.54,0,4,70.93,59.93,7,1,74.91,78.59,62.39,59.23,6,2,76.28,72.95,86.64,82.72,86.24,3,0,80.91,59.03,28.46,47.08,44.51,75.89,46.63,0.525,0.065,0.0,Improvement_Oriented
TCH_08618,University_D,Chemistry,Associate Professor,PhD,Contract,2025,Round_1,10,74.33,,72.44,85.39,68.85,12.0,79.66,91.15,9,82.85,75.0,1,14.19,4,3,61.6,47.29,5,1,73.75,64.49,78.58,76.58,3,1,73.56,64.73,83.43,82.31,69.37,4,5,82.49,62.94,38.93,37.29,45.81,61.57,51.57,0.384,0.263,0.0,Improvement_Oriented
TCH_08619,University_B,Chemistry,Associate Professor,PhD,Contract,2023,Round_2,12,90.72,80.51,88.67,94.42,84.23,14.97,100.0,82.71,17,83.21,94.0,7,16.55,0,10,91.53,41.88,7,2,80.2,97.81,95.33,88.78,4,1,86.15,82.15,95.73,83.3,87.37,4,5,95.53,80.2,51.88,53.66,61.19,77.01,66.03,0.0,0.841,0.034,Moderate_Development
TCH_08620,University_B,Education,Associate Professor,PhD,Permanent,2023,Round_1,14,72.78,77.17,74.13,84.96,68.81,19.16,71.21,70.81,11,76.23,102.0,2,12.3,0,3,62.65,57.88,5,1,85.92,80.21,78.38,78.44,6,2,68.83,73.05,89.04,78.01,81.1,5,3,67.4,54.27,33.31,47.94,51.64,64.02,49.51,0.443,0.18,0.0,Improvement_Oriented
TCH_08621,University_E,Electrical Engineering,Professor,PhD,Permanent,2021,Round_1,17,72.1,68.93,66.36,72.72,76.11,22.26,66.91,73.92,11,60.67,87.0,1,6.2,0,4,59.14,56.5,2,3,62.88,76.3,69.38,59.27,2,0,59.56,59.09,88.74,71.85,71.76,3,2,75.97,46.94,27.41,39.39,31.71,64.43,40.63,0.696,0.0,0.0,Improvement_Oriented
TCH_08622,University_G,Education,Lecturer,PhD,Permanent,2022,Round_2,2,79.42,91.13,86.29,90.28,96.2,15.42,85.53,86.28,9,80.72,94.0,7,29.73,0,6,88.21,75.63,5,0,84.5,85.91,92.27,76.31,6,2,93.65,85.38,91.47,99.21,90.06,2,3,84.8,77.36,46.7,50.5,63.62,82.45,68.28,0.0,0.931,0.109,Moderate_Development
TCH_08623,University_G,Computer Science,Professor,Postdoctoral,Contract,2022,Round_2,14,90.69,91.53,91.28,97.1,93.08,14.66,91.24,92.57,15,77.57,117.0,5,25.93,0,2,83.27,80.61,9,5,96.97,88.6,100.0,87.79,7,0,94.85,100.0,100.0,82.52,100.0,4,3,93.48,86.61,44.86,71.4,69.67,84.92,73.03,0.0,0.879,0.268,Moderate_Development
TCH_08624,University_E,Computer Science,Professor,PhD,Permanent,2024,Round_2,16,95.56,92.28,95.05,93.73,100.0,16.16,97.31,96.51,7,85.72,129.0,3,34.53,0,3,94.35,90.08,8,4,82.07,92.66,97.15,99.2,7,3,100.0,77.54,100.0,89.22,94.23,5,1,91.73,91.86,45.69,66.49,73.14,86.68,73.67,0.0,0.853,0.289,Moderate_Development
TCH_08625,University_A,Chemistry,Professor,PhD,Permanent,2022,Round_1,16,86.24,83.51,80.05,85.26,65.73,19.99,78.95,87.07,7,79.36,110.0,3,10.87,0,7,68.88,47.11,0,2,86.14,75.0,91.62,71.76,4,1,82.96,67.4,85.44,89.92,85.15,7,0,78.84,66.6,36.92,39.76,52.02,73.4,50.71,0.408,0.228,0.0,Improvement_Oriented
TCH_08626,University_G,Chemistry,Assistant Professor,PhD,Contract,2022,Round_1,6,82.91,83.17,,87.16,76.43,4.0,77.84,85.28,5,80.62,95.0,1,17.85,1,9,64.82,82.95,2,5,74.93,82.23,79.91,84.05,3,2,91.16,73.51,89.65,89.59,85.35,3,4,90.97,69.13,37.32,53.69,55.95,76.56,53.66,0.324,0.346,0.0,Improvement_Oriented
TCH_08627,University_B,Computer Science,Professor,PhD,Permanent,2025,Round_1,19,91.57,89.89,100.0,100.0,94.28,8.88,98.53,87.13,11,95.53,149.0,4,15.78,2,4,99.71,74.16,10,2,93.92,94.92,93.09,88.27,2,4,88.08,78.03,99.63,82.78,98.53,0,0,95.04,90.48,53.97,66.68,62.97,92.32,75.88,0.0,0.765,0.363,Moderate_Development
TCH_08628,University_B,Management,Assistant Professor,PhD,Permanent,2025,Round_2,10,60.89,61.83,58.68,71.57,51.87,19.56,59.94,69.13,3,55.17,59.0,3,,0,2,39.5,42.34,4,1,45.94,53.84,48.06,62.14,0,0,54.76,48.42,73.85,72.34,59.39,4,5,65.16,31.89,16.6,23.13,21.2,45.76,29.19,1.0,0.0,0.0,Improvement_Oriented
TCH_08629,University_G,Biotechnology,Professor,PhD,Permanent,2021,Round_1,16,90.52,99.46,87.1,96.78,83.29,10.33,95.59,88.63,13,89.48,134.0,6,16.38,0,5,86.57,78.98,11,6,95.74,95.67,99.73,85.85,5,2,97.91,85.74,100.0,96.57,90.28,5,2,89.3,85.41,48.94,77.67,68.03,85.7,72.47,0.0,0.901,0.249,Moderate_Development
TCH_08630,University_B,Mathematics,Assistant Professor,Postdoctoral,Contract,2022,Round_1,3,75.69,90.6,84.53,88.96,72.03,13.4,73.53,81.68,13,85.55,73.0,1,10.33,1,7,76.62,69.66,6,0,75.94,70.96,90.73,61.02,4,1,75.41,62.53,98.42,77.52,80.2,5,3,84.23,66.49,39.52,43.35,46.2,72.69,52.77,0.349,0.311,0.0,Improvement_Oriented
TCH_08631,University_E,English,Professor,PhD,Contract,2023,Round_1,17,69.99,64.46,63.78,70.28,57.18,15.2,69.51,73.25,4,61.23,97.0,3,12.65,2,5,66.14,54.98,4,0,68.94,70.97,57.98,60.79,4,0,66.64,44.07,81.38,69.22,64.77,6,5,79.73,40.42,33.9,35.93,29.65,52.44,36.76,0.807,0.0,0.0,Improvement_Oriented
TCH_08632,University_F,Mechanical Engineering,Associate Professor,PhD,Permanent,2022,Round_1,23,69.7,82.12,84.29,77.27,61.6,13.86,72.08,72.65,6,73.57,97.0,5,11.49,1,2,58.58,34.63,5,1,74.76,77.16,63.92,73.9,4,2,58.47,,79.04,68.67,72.91,2,2,78.09,54.06,33.17,39.41,37.74,60.85,43.1,0.626,0.0,0.0,Improvement_Oriented
TCH_08633,University_F,Physics,Lecturer,Master,Permanent,2022,Round_2,6,82.89,90.88,87.91,93.54,68.65,12.52,83.82,79.39,11,82.71,77.0,3,8.71,1,10,93.2,69.54,5,6,77.44,72.35,85.75,80.47,3,1,85.24,75.51,81.63,76.22,79.99,8,1,77.64,72.3,44.68,54.9,53.9,63.01,56.28,0.249,0.451,0.0,Moderate_Development
TCH_08634,University_D,Electrical Engineering,Professor,PhD,Contract,2021,Round_1,16,69.04,68.57,77.41,80.26,80.6,7.56,65.59,65.02,12,71.49,81.0,2,17.92,0,3,45.25,45.2,1,3,68.19,55.25,67.53,73.03,4,1,60.69,55.29,80.39,76.76,84.93,1,2,73.13,49.97,29.49,30.91,37.82,67.34,41.68,0.666,0.0,0.0,Improvement_Oriented
